id,company,store,tel,,,
396978,株式会社ハル,,072-493-9455,,,
83046,株式会社リクリエイト,,06-4862-5438,,,
396979,株式会社リクリエイト,,06-4862-5438,,,
83050,桂ケアサービス株式会社,,06-6772-5866,,,
116095,桂ケアサービス株式会社,,06-6624-2066,,,
139361,桂ケアサービス株式会社,,066-770-5533,,,
452953,桂ケアサービス株式会社,,066-770-5533,,,
83061,社会福祉法人堺暁福祉会,,072-335-0110,,,
396980,社会福祉法人堺暁福祉会,,072-335-0110,,,
452921,社会福祉法人堺暁福祉会,,072-335-0110,,,
931192,株式会社誓歯会,,072-280-2090,,,
116141,社会福祉法人幸雪会,,072-230-5000,,,
83095,株式会社リープテック,,06-6319-6130,,,
83116,株式会社ライズワン,,079-588-5415,,,
396993,株式会社ライズワン,,079-588-5415,,,
83123,西院マリアヴィラエールパートナーズ株式会社,,075-874-1153,,,
83377,スマイルハート株式会社,,052-778-2555,,,
123987,スマイルハート株式会社,,052-778-2555,,,
391068,スマイルハート株式会社,,052-778-2555,,,
397004,スマイルハート株式会社,,052-778-2555,,,
83384,株式会社Ann,,0563-72-1136,,,
83389,社会福祉法人西春日井福祉会,,0568-22-4611,,,
88968,社会福祉法人西春日井福祉会,,052-401-0333,,,
361337,社会福祉法人西春日井福祉会,,052-401-0333,,,
397006,社会福祉法人西春日井福祉会,,0568-22-4611,,,
424332,社会福祉法人西春日井福祉会,,052-401-0333,,,
454380,社会福祉法人西春日井福祉会,,0568-22-4611,,,
83394,株式会社ニーノコーポレーション,,0587-91-0110,,,
130932,株式会社ニーノコーポレーション,,0587-52-3808,,,
263241,株式会社ニーノコーポレーション,,0587-52-3808,,,
397007,株式会社ニーノコーポレーション,,0587-91-0110,,,
560005,株式会社ニーノコーポレーション,,0568-68-8096,,,
589931,株式会社ニーノコーポレーション,,0587-91-0110,,,
83399,社会福祉法人寿宝会,,0532-34-1414,,,
132211,社会福祉法人寿宝会,,0533-75-3978,,,
145364,社会福祉法人寿宝会,,053-375-2800,,,
365099,社会福祉法人寿宝会,,0533-75-2800,,,
386862,社会福祉法人寿宝会,,053-595-1111,,,
395366,社会福祉法人寿宝会,,0533-75-2600,,,
424492,社会福祉法人寿宝会,,0533-75-3978,,,
454540,社会福祉法人寿宝会,,0533-75-3978,,,
502795,社会福祉法人寿宝会,,0533-75-2800,,,
504001,社会福祉法人寿宝会,,0533-75-6370,,,
549772,社会福祉法人寿宝会,,053-595-1111,,,
559301,社会福祉法人寿宝会,,0533-75-2800,,,
586471,社会福祉法人寿宝会,,0533-75-3978,,,
783005,社会福祉法人寿宝会,特別養護老人ホーム真寿苑,0533-75-2800,,,
83402,社会福祉法人名古屋キリスト教社会館,,052-612-3701,,,
83407,株式会社amby,,0565-85-0005,,,
397009,株式会社amby,,0565-85-0005,,,
454393,株式会社amby,,0565-85-0005,,,
83410,医療法人利靖会,,0562-44-1400,,,
83421,株式会社RandTカンパニー,,0568-82-1001,,,
91959,株式会社RandTカンパニー,,0562-36-0028,,,
124406,株式会社RandTカンパニー,,0562-36-0028,,,
145365,株式会社RandTカンパニー,,056-236-0028,,,
397016,株式会社RandTカンパニー,,0568-82-1001,,,
424629,株式会社RandTカンパニー,,056-236-0028,,,
453418,株式会社RandTカンパニー,,0568-82-1001,,,
493393,株式会社RandTカンパニー,,056-236-0028,,,
886115,株式会社RandTカンパニー,,0568-82-1001,,,
1008945,株式会社RandTカンパニー,株式会社RandTカンパニー,0568-82-1001,,,
83430,社会福祉法人東陽会,,0778-65-3120,,,
399062,社会福祉法人東陽会,,0966-45-7551,,,
417960,社会福祉法人東陽会,,0966-45-7551,,,
83440,社会福祉法人国見慈光会,,0776-88-2430,,,
130458,社会福祉法人国見慈光会,,0776-88-2430,,,
145174,社会福祉法人国見慈光会,,077-688-2050,,,
449020,社会福祉法人国見慈光会,,0776-88-2430,,,
569636,社会福祉法人国見慈光会,,0776-88-2050,,,
83445,社会福祉法人太陽会,,0776-61-1401,,,
107446,社会福祉法人太陽会,,04-7098-0870,,,
370178,社会福祉法人太陽会,,04-7096-6100,,,
449024,社会福祉法人太陽会,,0776-61-1401,,,
501902,社会福祉法人太陽会,,04-7096-6100,,,
520965,社会福祉法人太陽会,,04-7093-7711,,,
590421,社会福祉法人太陽会,,0776-61-1401,,,
596722,社会福祉法人太陽会,,047-096-6100,,,
767426,社会福祉法人太陽会,,0776-61-1401,,,
835653,社会福祉法人太陽会,,0776-61-1401,,,
83455,社会福祉法人織田やすらぎ会,,0778-36-1170,,,
130457,社会福祉法人織田やすらぎ会,,0778-36-1170,,,
373115,社会福祉法人織田やすらぎ会,,0778-36-1170,,,
767283,社会福祉法人織田やすらぎ会,,0778-36-1170,,,
554720,社会福祉法人藤島会,,0776-57-0040,,,
83462,社会福祉法人福泉会,,0776-54-5211,,,
449027,社会福祉法人福泉会,,0776-54-5211,,,
510956,社会福祉法人福泉会,,0776-63-4444,,,
590417,社会福祉法人福泉会,,0776-54-5211,,,
767358,社会福祉法人福泉会,,0776-54-5211,,,
407043,社会福祉法人白寿院,,0776-59-2508,,,
83499,株式会社ケア・フローラシンシア久居,,059-254-0968,,,
367426,株式会社ケア・フローラシンシア久居,,059-254-0968,,,
397018,株式会社ケア・フローラシンシア久居,,059-254-0968,,,
589960,株式会社ケア・フローラシンシア久居,,059-254-0968,,,
894555,株式会社ケア・フローラシンシア久居,,059-254-0968,,,
894746,株式会社ケア・フローラシンシア久居,,059-254-0968,,,
895357,株式会社ケア・フローラシンシア久居,,059-254-0968,,,
83502,株式会社ハビックスごえん,,0598-56-1515,,,
83518,有限会社クレインクレインデイサービス,,059-256-2250,,,
589963,有限会社クレインクレインデイサービス,,059-256-2250,,,
83918,有限会社余谷木材ねむの木,,0598-84-1131,,,
83948,新日本薬品株式会社,,058-215-6779,,,
131265,新日本薬品株式会社,,058-215-6779,,,
397024,新日本薬品株式会社,,058-215-6779,,,
589005,新日本薬品株式会社,,058-215-6779,,,
83975,社会福祉法人協助会春里苑,,0574-61-1120,,,
886268,社会福祉法人協助会春里苑,,0574-61-1120,,,
90227,社会福祉法人市原寮,,075-451-6000,,,
372893,社会福祉法人市原寮,,075-762-5517,,,
84331,社会福祉法人伏見にちりん福祉会,,075-325-5559,,,
263457,社会福祉法人伏見にちりん福祉会,,075-325-5559,,,
397036,社会福祉法人伏見にちりん福祉会,,075-325-5559,,,
85113,株式会社ケイアンドエス,,052-618-8739,,,
85118,社会福祉法人觀寿々会,,0566-76-6133,,,
397040,社会福祉法人觀寿々会,,0566-76-6133,,,
454388,社会福祉法人觀寿々会,,0566-76-6133,,,
559950,社会福祉法人觀寿々会,,0566-36-8133,,,
697751,社会福祉法人觀寿々会,,053-525-6861 静岡県浜松市浜名区三ヶ日町都筑字愛宕3664番地9 https://toyookakai.or.jp,,,
85122,社会福祉法人貴徳会,,052-304-1001,,,
85245,社会福祉法人よつ葉の会,,052-528-1080,,,
132196,社会福祉法人よつ葉の会,,052-758-6201,,,
454590,社会福祉法人よつ葉の会,,052-758-6201,,,
559926,社会福祉法人よつ葉の会,,052-758-6201,,,
559996,株式会社アイリンク・ケア,,0563-57-1224,,,
560308,株式会社アイリンク・ケア,,0563-57-1220,,,
593679,株式会社アイリンク・ケア,,0563-57-1220,,,
558332,株式会社らく楽,,052-721-0255,,,
817049,株式会社らく楽,グループリビングらく楽国分寺,087-868-7001,,,
85526,有限会社ホ―コ―,,0587-54-7666,,,
86651,有限会社ステップリハビリケアサービス,,0587-32-8870,,,
130960,株式会社安里,,052-389-3560,,,
424331,株式会社安里,,052-389-3560,,,
586258,株式会社安里,,052-389-3560,,,
894416,株式会社安里,,052-389-3560,,,
894607,株式会社安里,,052-389-3560,,,
895218,株式会社安里,,052-389-3560,,,
85548,有限会社モリカワコーポレーション,,052-363-7500,,,
428512,社会福祉法人春生会,,0985-55-2001,,,
428513,社会福祉法人春生会,,0985-55-2001,,,
85554,有限会社安寿,,06-7182-3028,,,
397046,有限会社安寿,,06-7182-3028,,,
452985,有限会社安寿,,06-7182-3028,,,
590167,有限会社安寿,,06-7182-3028,,,
85555,有限会社しましまハウス,,0577-63-2588,,,
85902,株式会社HOTTO,,0572-26-8776,,,
130214,社会福祉法人恵母の会,,0584-52-0086,,,
85918,社会福祉法人吉城福祉会,,0577-73-7715,,,
85922,株式会社こばやし,,0770-23-1605,,,
590382,株式会社こばやし,,0770-23-1605,,,
817338,株式会社こばやし,デイサービスこばやし,0770-23-1605,,,
384294,社会福祉法人陽光会,,059-382-9467,,,
453315,社会福祉法人陽光会,,059-382-9467,,,
529976,社会福祉法人陽光会,,027-253-4165,,,
529982,社会福祉法人陽光会,,027-280-5533,,,
531321,社会福祉法人陽光会,,027-256-7780,,,
759632,社会福祉法人陽光会,,027-280-5533,,,
759651,社会福祉法人陽光会,,027-253-4165,,,
1011163,社会福祉法人陽光会,特別養護老人ホームサンライフ問屋町,027-253-4165,,,
405368,社会福祉法人太陽の里,,0598-50-0363,,,
550923,社会福祉法人太陽の里,,0598-50-5200,,,
550938,社会福祉法人太陽の里,,0598-50-2588,,,
89185,社会福祉法人風薫会,,059-349-6383,,,
550947,社会福祉法人風薫会,,059-349-6380,,,
554267,社会福祉法人風薫会,,059-329-5210,,,
806828,社会福祉法人風薫会,特別養護老人ホームサテライトみなと,059-329-6201,,,
384604,伊勢温泉観光株式会社,,059-254-4777,,,
85974,サントラフィック株式会社,,:059-255-3636,,,
391065,サントラフィック株式会社,,:059-255-3636,,,
806853,サントラフィック株式会社,サントラフィック株式会社,059-255-3636,,,
151578,社会福祉法人敬峰会,,059-541-0380,,,
390340,社会福祉法人敬峰会,,059-271-6186,,,
408248,社会福祉法人敬峰会,,059-271-6186,,,
414394,社会福祉法人敬峰会,,059-541-0380,,,
425150,社会福祉法人敬峰会,,0595-41-0380,,,
567692,社会福祉法人敬峰会,,059-541-0380,,,
571286,社会福祉法人敬峰会,,059-271-6186,,,
571565,社会福祉法人敬峰会,,0595-41-1120,,,
590038,社会福祉法人敬峰会,,059-541-0380,,,
550924,社会福祉法人三重福祉会,,059-347-7337,,,
550925,社会福祉法人三重福祉会,,0594-87-7730,,,
86085,株式会社シンカイいろどり,,0776-52-5540,,,
590415,株式会社シンカイいろどり,,0776-52-5540,,,
86087,社会福祉法人福井康久会,,0776-23-3060,,,
590394,社会福祉法人福井康久会,,0776-23-3060,,,
86094,株式会社リブクレアデイサービス,,059-340-4310,,,
381962,社会福祉法人井ノ口会,,058-239-9721,,,
567858,社会福祉法人井ノ口会,,058-239-9766,,,
844892,社会福祉法人井ノ口会,,058-239-9721,,,
86120,株式会社レオパレス21,,058-380-5165,,,
263233,株式会社レオパレス21,,058-380-5165,,,
399844,株式会社レオパレス21,,058-380-5165,,,
453376,株式会社レオパレス21,,058-380-5165,,,
519361,株式会社レオパレス21,,04-7199-7377,,,
549058,株式会社レオパレス21,,048-720-1821,,,
549060,株式会社レオパレス21,,048-560-5803,,,
573734,株式会社レオパレス21,,050-8891-5065,,,
573736,株式会社レオパレス21,,043-460-8821,,,
573802,株式会社レオパレス21,,047-312-8021,,,
573803,株式会社レオパレス21,,04-7165-2621,,,
573808,株式会社レオパレス21,,050-8891-7559,,,
573809,株式会社レオパレス21,,050-8891-2558,,,
589050,株式会社レオパレス21,,058-380-5165,,,
589718,株式会社レオパレス21,,0296-21-0765,,,
596834,株式会社レオパレス21,,047-311-1165,,,
86143,株式会社アクティブケアライフ,,0584-58-1037,,,
86155,株式会社シオン,,052-702-3838,,,
262441,株式会社シオン,,052-702-3838,,,
390123,株式会社シオン,,03-6416-0546,,,
399849,株式会社シオン,,052-702-3838,,,
454600,株式会社シオン,,052-702-3838,,,
806764,株式会社シオン,株式会社シオン,0561₋72₋5029,,,
855647,株式会社シオン,,052-702-3838,,,
883441,株式会社シオン,,052-702-3838,,,
1008934,株式会社シオン,株式会社シオン,052-702-3838,,,
130977,株式会社ハルス,,052-693-8433,,,
145358,株式会社ハルス,,052-795-3434,,,
385713,株式会社ハルス,,052-795-3434,,,
782855,株式会社ハルス,グループホームはるすのお家みなみ,052-795-3434,,,
802027,株式会社ハルス,株式会社はるす,052-795-3434,,,
139438,株式会社やさしい手,,03-5433-5513,,,
147905,株式会社やさしい手,,0285-42-8143,,,
148527,株式会社やさしい手,,048-613-5873,,,
387574,株式会社やさしい手,,0749-23-227,,,
439000,株式会社やさしい手,,0551-30-5115,,,
450658,株式会社やさしい手,,0749-23-227,,,
482094,株式会社やさしい手,,03-5433-5513,,,
492610,株式会社やさしい手,,0285-42-8143,,,
521508,株式会社やさしい手,,048-498-2580,,,
565606,株式会社やさしい手,,050-1752-0256,,,
565621,株式会社やさしい手,,055-244-1165,,,
567279,株式会社やさしい手,,0266-21-2001,,,
567334,株式会社やさしい手,,050-2017-3788,,,
570161,株式会社やさしい手,,050-1753-8193,,,
570195,株式会社やさしい手,,050-1742-6629,,,
573783,株式会社やさしい手,,050-2017-3782,,,
582375,株式会社やさしい手,,03-5433-5513,,,
591228,株式会社やさしい手,,050-2017-3786,,,
682064,株式会社やさしい手,,0285-42-8143,,,
742678,株式会社やさしい手,,050-1742-6629,,,
817461,株式会社やさしい手,ヘルシージャパン株式会社,050-1752-1835,,,
86331,社会福祉法人和進奉仕会,,052-793-0122,,,
140325,社会福祉法人和進奉仕会,,052-505-7217,,,
386865,社会福祉法人和進奉仕会,,052-505-7217,,,
399854,社会福祉法人和進奉仕会,,052-793-0122,,,
424364,社会福祉法人和進奉仕会,,052-505-7217,,,
454579,社会福祉法人和進奉仕会,,052-793-0122,,,
549628,社会福祉法人和進奉仕会,,052-505-7217,,,
559894,社会福祉法人和進奉仕会,,052-505-7201,,,
586317,社会福祉法人和進奉仕会,,052-793-0122,,,
806728,社会福祉法人和進奉仕会,特別養護老人ホーム守山豊生苑,052-505-7217,,,
86332,株式会社ニッケ・ケアサービス,,0568-68-6012,,,
130973,株式会社ニッケ・ケアサービス,,052-446-5161,,,
132812,株式会社ニッケ・ケアサービス,,0586-85-5010,,,
132821,株式会社ニッケ・ケアサービス,,0586-28-5008,,,
132823,株式会社ニッケ・ケアサービス,,058-385-5812,,,
361277,株式会社ニッケ・ケアサービス,,052-446-5161,,,
399855,株式会社ニッケ・ケアサービス,,0568-68-6012,,,
424347,株式会社ニッケ・ケアサービス,,052-446-5161,,,
588876,株式会社ニッケ・ケアサービス,,794905310,,,
588939,株式会社ニッケ・ケアサービス,,0568-68-6012,,,
598018,株式会社ニッケ・ケアサービス,,079-490-5310,,,
598933,株式会社ニッケ・ケアサービス,,079-497-5268,,,
678215,株式会社ニッケ・ケアサービス,,079-497-7044,,,
680839,株式会社ニッケ・ケアサービス,,047-325-9011,,,
806745,株式会社ニッケ・ケアサービス,てとてニッケタウン,0586-48-5367,,,
1007728,株式会社ニッケ・ケアサービス,株式会社ニッケ・ケアサービス,047-712-6596,,,
558437,社会福祉法人日進福祉会,,052-625-3314,,,
86335,エルケア株式会社,,052-561-1709,,,
391047,エルケア株式会社,,052-561-1709,,,
399857,エルケア株式会社,,052-561-1709,,,
677416,エルケア株式会社,,06-6608-0707,,,
