id,company,store,tel,address
75350,シルヴァオリヴ津デイサービスセンター,,059-273-6030,三重県津市雲出本郷町1523-4　シルヴァオリヴ津
360634,シルバーコミュニティセンター株式会社,,0853-21-6363,島根県出雲市西林木町33番地1
584153,シルバーコミュニティセンター株式会社,,0853-21-6363,島根県出雲市西林木町33番地1
725113,シルバーコミュニティセンター株式会社,,0853-21-6363,島根県出雲市西林木町33番地1
85251,シルバーサービス株式会社グループホーム安心樹(やすらぎ),,0568-78-7554,愛知県小牧市大字池之内398番地
426962,しわナーシングホーム虹株式会社,,019-613-3117,岩手県紫波郡紫波町北日詰字大日堂2-1
563078,シンセリティグループ株式会社,,06-6796-5320,大阪府大阪市平野区加美北4-5-40
565109,シンセリティグループ株式会社,,06-6210-3170,大阪市中央区南船場2-6-28ユタカビル3階
567434,シンセリティグループ株式会社,,06-6210-3170,大阪府大阪市中央区南船場2-6-28ユタカビル3階
569851,シンセリティグループ株式会社,,06-6210-3170,大阪府大阪市中央区南船場2-6-28ユタカビル3階
573688,シンセリティグループ株式会社,,06-6210-3170,埼玉県さいたま市東浦和駅バス9分
583924,シンセリティグループ株式会社,,06-6398-7303,大阪府豊中市利倉2-9-15
588884,シンセリティグループ株式会社,,079-287-6113,兵庫県姫路市市之郷町1-10
592026,シンセリティグループ株式会社,,048-291-8233,埼玉県川口市安行原62-3
88963,ステラリンク株式会社グループホームたんぽぽ新か...,,0586-26-1808,愛知県一宮市今伊勢町本神戸字丸反野18-1
799351,スプリングライフ金沢株式会社介護付有料老人ホームスプリングライフ金沢,スプリングライフ金沢株式会社介護付有料老人ホー...,076-238-8000,石川県金沢市粟崎町4丁目80-2
367189,スミレ会グループ/社会福祉法人 すみれ福祉会篠山すみれ園,,079-590-3111,兵庫県篠山市今田町釜屋35
588804,スミレ会グループアイビーメディカル株式会社,,078-903-6698,兵庫県西宮市山口町山口4-18-7
94304,セダー株式会社アディールケアホームさや団欒,,0567-22-1025,愛知県愛西市西保町六十坪41-1
895679,セントケア・ホールディングス株式会社セントケアホームいながわグループホーム,,054-645-1011,静岡県藤枝市稲川1-9-13
895601,セントケア・ホールディングス株式会社セントケアホーム竜南,,054-249-1008,静岡県静岡市葵区竜南1丁目1-35
356100,セントケア和歌山株式会社セントケアホーム中之島,,073-475-3005,和歌山県和歌山市中之島380-10
358344,セントケア静岡株式会社セントケアホーム竜南,,054-249-1008,静岡県静岡市葵区竜南1丁目1-35
81390,セントスタッフ株式会社(求人あるある運営事務局)住宅型有料老人ホーム 京都有栖...,,075-873-2463,京都府京都市右京区梅津構口町43-3
82417,セントスタッフ株式会社(求人あるある運営事務局)医療法人社団 都会 グループホ...,,075-702-0385,京都府京都市左京区一乗寺宮ノ東町３７
82468,セントスタッフ株式会社(求人あるある運営事務局)杉友商事株式会社グループホー...,,052-804-0868,愛知県名古屋市天白区原１丁目２００１ 旭ビル
83097,セントスタッフ株式会社(求人あるある運営事務局)株式会社ケア21 介護付有料老...,,072-801-5921,大阪府寝屋川市池田3-9-5
830166,ソーシャルインクルーホーム株式会社ソーシャルインクルーホーム岐阜太郎丸,,058-229-1511,岐阜県岐阜市太郎丸北郷205番地1
742641,ソーシャルインクルー株式会社ソーシャルインクルーホーム下妻石の宮,,0296-54-6880,茨城県下妻市石の宮字石の宮63番7
830376,ソーシャルインクルー株式会社ソーシャルインクルーホーム各務原鵜沼朝日町,,058-385-1210,岐阜県各務原市鵜沼朝日町四丁目193番1
830347,ソーシャルインクルー株式会社ソーシャルインクルーホーム大垣静里町,,0584-92-0311,岐阜県大垣市静里町村中1006番1
830246,ソーシャルインクルー株式会社ソーシャルインクルーホーム岐阜細畑,,058-246-0801,岐阜県岐阜市細畑一丁目5番14号
758765,ソーシャルインクルー株式会社ソーシャルインクルーホーム盛岡緑が丘,,019-658-9604,岩手県盛岡市緑が丘一丁目4番26号
784249,ソーシャルインクルー株式会社ソーシャルインクルーホーム藤井寺小山新町,,0729-55-5110,大阪府藤井寺市小山新町7-7
931945,ソーシャルインクルー株式会社ソーシャルインクルーホーム西脇野村町,,0795-24-6011,兵庫県西脇市野村町444番1
931815,ソーシャルインクルー株式会社ソーシャルインクルーホーム赤穂北野中,,0791-56-5307,兵庫県赤穂市北野中196-1
357305,ソエル株式会社つるの里デイサービスセンター,,086-956-5177,岡山県赤磐市桜が丘西9-17-17
160396,ソフィアメディ株式会社ソフィアメディ訪問看護ステーションセンター北,,045-565-5715,神奈川県横浜市都筑区牛久保東1-29-5 ビラ・コリーナ・センター北C棟
134172,ソフトホーム株式会社,,044-738-1123,東京都新宿区四谷坂町9-9
134987,ソフトホーム株式会社,,044-738-1123,神奈川県川崎市中原区今井南町34-5
563692,ソフトホーム株式会社,,044-738-2240,神奈川県川崎市中原区今井南町34-5
90301,ソラストグループ株式会社ピナクル,,075-382-5252,京都府京都市西京区下津林南大般若町120
742876,たくみ株式会社住宅型有料老人ホームベルジ川場たやの家,,0278-52-3080,群馬県利根郡川場村生品1823-1
384666,たなごころ(R.Yホームメディカルケア有限会社),,053-525-6131,静岡県湖西市古見786-14
473102,つしま医療福祉グループ社会福祉法人ノテ福祉会,,011-875-6111,北海道札幌市白石区菊水元町4条1丁目1番1号
370171,つしま医療福祉グループ社会福祉法人ノテ福祉会乙...,,011-598-1921,北海道札幌市豊平区月寒西2条5丁目1-2
769786,ティー・シー・プラネッツ有限会社グループホーム遊空間,,0852-26-0670,島根県松江市南平台11-1
131157,デイサービスセンター 福(株式会社晃希),,027-265-41165,群馬県 前橋市 宮地町３４６-１
94079,デイサービスセンターいぶき有限会社エヌオーエム,,075-694-1500,京都市南区吉祥院三ノ宮西町85
864838,デイサービスセンターケア・リンク株式会社,,04-2927-2455,埼玉県所沢市下安松565-1
90290,デイサービスセンターひびき黒八商事株式会社,,075-501-3387,京都府京都市山科区東野北井ノ上町2-6
395351,ディサービスセンタープラティア花園,,072-968-6655,大阪府東大阪市稲葉2丁目1-13
126388,デイサービスセンター咲楽大田原(株式会社トータルステーション益子),,0287-29-2722,栃木県大田原市薄葉1360−2
117652,デイサービスセンター宮の原 株式会社とちぎ福祉ケアセンター,,028-653-1789,栃木県宇都宮市雀の宮1-20-19
126622,デイサービスセンター王塚台,,078-921-1005,兵庫県神戸市西区王塚台２丁目７４
142129,デイホームゆりの木柏/株式会社日本エルダリーケアサービス,,04-7175-8520,千葉県柏市増尾台1-12-6 増尾台Kビル1階
803707,テルウェル西日本株式会社　介護付有料老人ホーム　ケアポート梅美台,,0774-75-2350,京都府木津川市梅美台7-3-3
803372,テルウェル西日本株式会社　介護付有料老人ホームケアポート梅美台,,064-790-8800,大阪府大阪市中央区森ノ宮中央一丁目7番12号
94078,テルウェル西日本株式会社介護付有料老人ホームケ...,,0774-71-0015,京都府木津川市梅美台7丁目3−3
803113,トータルケアライフ株式会社　介護付き有料老人ホームコンソルテ瀬田,,077-544-7311,滋賀県大津市大江1丁目3番20号
759902,トータルメディカル津沢株式会社グループホームひだまり砺波,,0763-33-3339,富山県砺波市千代323-1
81399,ときの杜ケアホームあや音(有限会社大成),,0564-83-9157,愛知県額田郡幸田町野場常口19番地
80093,ときの杜ケアホーム穂の香(有限会社大成),,0564-56-1580,愛知県額田郡幸田町野場常口22番地1
710271,なごやかケアリング株式会社デイサービスセンターなごやか西横浜第二,,045-260-5180,神奈川県横浜市西区久保町3-1 板橋興産ビル1階
512196,なも介護サポート有限会社大当郎ケアセンターまほろば・分室,,052-364-7701,愛知県名古屋市中川区大当郎2丁目1108番地
887153,なも介護サポート有限会社津島ケアセンターまほろば,,0567-22-5766,愛知県津島市南本町2丁目1番地
522589,ナラティブホーム＆ケア株式会社,,0467-61-3939,神奈川県鎌倉市長谷２丁目１３番地４７
584776,ナラティブホーム＆ケア株式会社,,0467-61-3939,神奈川県鎌倉市長谷2-13-47
676342,ナラティブホーム＆ケア株式会社,,0467-61-3939,神奈川県鎌倉市材木座5-4-11
723600,ナラティブホーム＆ケア株式会社,,0467-61-3939,神奈川県鎌倉市長谷２丁目１３番地４７
799460,ニシ・ウエルネス株式会社介護付有料老人ホームウエルネスふらま,介護付有料老人ホームウエルネスふらま,0761-47-5022,石川県小松市千代町と100-1
502031,ハイエストケア株式会社げんきの家デイサービスセンター,,058-214-2525,岐阜県岐阜市福富天神前299-3
886400,パナソニック エイジフリー株式会社パナソニックエイジフリーケアセンター一宮,,0586-46-2678,愛知県一宮市平和1-9-1
894832,パナソニック エイジフリー株式会社パナソニックエイジフリーケアセンター上社,,052-726-8752,愛知県名古屋市名東区社台2-1
803834,パナソニック エイジフリー株式会社パナソニックエイジフリーケアセンター京都,,075-343-2260,京都府京都市下京区烏丸通五条下る大坂町400 B1　三善ビル　B1
803903,パナソニックエイジフリー株式会社　パナソニックエイジフリーケアセンター桂,,075-392-8277,京都府京都市西京区川島調子町93
502078,パナソニックエイジフリー株式会社エイジフリーケアセンター岐阜茜部,,058-268-2322,岐阜県岐阜市茜部辰新１丁目１５
894799,パナソニックエイジフリー株式会社パナソニックエイジーフリーセンターみどり,,052-879-2860,愛知県名古屋市緑区相川3丁目243番
886992,パナソニックエイジフリー株式会社パナソニックエイジフリーケアセンターあつた,,052-680-1085,愛知県名古屋市熱田区大宝4-9-27
887093,パナソニックエイジフリー株式会社パナソニックエイジフリーケアセンターいなざわ,,0587-21-8723,愛知県稲沢市陸田栗林1丁目1番14
