id,company,store,first_name,last_name,first_kana,last_kana,tel,tel2,fax,mobile,industry,mail,url,people,postnumber,address,caption,remarks,status,created_at,updated_at,memo_5,title,other,url_2,inflow,business,price,number,history,area,target,start,choice,sfa_statu,contact_url,meeting,experience,extraction_count,send_count,worker_id,genre,forever,customers_code,requirement_title,price_title,experienc_title,refund_title,usp_title,other_receive_1_title,other_receive_2_title,other_receive_3_title,industry_code,company_name,payment_date,industry_mail,worker_update_count_day,worker_update_count_week,worker_update_count_month
504768,社会福祉法人生活クラブサポートハウス高根台,,,,,,047-496-6555,,,,フコックス（介護）,,https://kazenomura.jp/facility/%E7%94%9F%E6%B4%BB%E3%82%AF%E3%83%A9%E3%83%96%E9%A2%A8%E3%81%AE%E6%9D%91%E3%82%B5%E3%83%9D%E3%83%BC%E3%83%88%E3%83%8F%E3%82%A6%E3%82%B9%E9%AB%98%E6%A0%B9%E5%8F%B0/,,274-0065,千葉県船橋市高根台6-2-22 ロイヤルSXビル202,,,,2023-10-29 16:26:05 +0900,2023-10-29 16:26:05 +0900,,サポートハウス／サ高住／での介護スタッフ,正社員,https://xn--pckua2a7gp15o89zb.com/jb/abc529f1ca74dfa2ca345b3a81b8ed78?utm_source=%E6%B1%82%E4%BA%BA%E3%83%9C%E3%83%83%E3%82%AF%E3%82%B9.com&utm_medium=organic,,介護,,,,,,,,,,,,,,,訪問看護,,,,,,,,,,,,,,,,,
504816,ひばりサービス鎌ヶ谷センター,,,,,,047-441-6910,,,,フコックス（介護）,,https://www.elderly.jp/base/index.php?id=44,,273-0124,千葉県鎌ヶ谷市中央1-1-32 京葉第一ビル3F,,,,2023-10-29 16:26:23 +0900,2023-10-29 16:26:23 +0900,,居宅介護事業所のケアマネジャー日勤のみで働きやすさ,正社員,https://xn--pckua2a7gp15o89zb.com/jb/c3bb2b15c6ddc5d93731b815dad08c09,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,,,,,,,
504913,アースサポート豊橋,,,,,,0532-32-7700,,,,G&G（介護）,,https://www.earthsupport.co.jp/offices/toyohashi,,441-8019,愛知県豊橋市花田町字荒木38番地1,,,,2023-10-29 16:30:42 +0900,2023-10-29 16:30:42 +0900,,介護福祉士／介護施設,正社員,https://xn--pckua2a7gp15o89zb.com/jb/05a2de013e4a2b1cd9accae63d065405?utm_source=%E6%B1%82%E4%BA%BA%E3%83%9C%E3%83%83%E3%82%AF%E3%82%B9.com&utm_medium=organic,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,,,,,,,
508017,ビジットケアHEARTH,,,,,,052-800-2313,,,,G&G（介護）,,https://hearth-natural.com/service/visit,,468-0051,愛知県名名古屋市天白区植田3-505,,,,2023-11-06 01:37:06 +0900,2023-11-06 01:37:06 +0900,,介護福祉士／介護施設,正社員,https://xn--pckua2a7gp15o89zb.com/jb/776d2babe64eeafaa06d1709cdd94cfa?utm_source=%E6%B1%82%E4%BA%BA%E3%83%9C%E3%83%83%E3%82%AF%E3%82%B9.com&utm_medium=organic,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,,,,,,,
511574,株式会社つくしんぼ,,本多　弘子,,,,027-386-8989,,,,フコックス（介護）,,,,370-0854,群馬県高崎市下之城町121-25,,,,2023-11-14 18:13:23 +0900,2023-11-14 18:13:23 +0900,,介護職員・ヘルパー／多機能型通所支援事業所どんぐり／障がい者支援,正社員,https://xn--pckua2a7gp15o89zb.com/jb/e8f6a7d25cdbe54f3090d6c18aa422e0,,介護,,,,,,,,,,,,,,,訪問看護,,,,,,,,,,,,,,,,,
512309,株式会社ペアー,,岡本 清,,,,076-205-5235,,,,コンシェルテック（営業）,,http://hp.kaipoke.biz/t1n/,,924-0816,石川県白山市三幸町15番地,,,,2023-11-16 21:56:04 +0900,2024-10-26 21:24:57 +0900,,訪問介護,正社員,https://xn--pckua2a7gp15o89zb.com/jb/163b8cb91d89b24199112b1518e1df50,,営業,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,,,,,,,
512997,医療法人常心会,,川室優,,,,025-520-2021,,,,フコックス（介護）,,https://www.kawamuro.net/,,943-0109,新潟県上越市北新保７１番甲地,,,,2023-11-16 22:10:00 +0900,2023-11-16 22:10:00 +0900,,介護職・ヘルパー／病院,正社員,https://xn--pckua2a7gp15o89zb.com/jb/ec55a0be86f9b6eadea1f9f945b2d89d,,介護,,,,,,,,,,,,,,,訪問看護,,,,,,,,,,,,,,,,,
513771,株式会社ペアー,,岡本 清,,,,076-205-5235,,,,セールスプロ,,http://hp.kaipoke.biz/t1n/,,924-0816,石川県白山市三幸町15番地,,,,2023-11-19 19:57:23 +0900,2023-11-19 19:57:23 +0900,,訪問介護,正社員,https://xn--pckua2a7gp15o89zb.com/jb/163b8cb91d89b24199112b1518e1df50,,営業,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,,,,,,,
515668,医療法人仁心会,,,,,,0774-20-7941,,,,コンシェルテック（営業）,,https://minnanofukushi.com/,,,京都府宇治市小倉町老ノ木31,,,,2023-11-21 18:10:20 +0900,2024-10-26 21:25:00 +0900,,正看護師／車通勤可／駅チカ／研修制度充実／託児所あり,正社員,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=l35a1b1323da52823d18545ebefa47332&p=t%2BAK7k0GmMUr0ZRss/MBmwkLERNvQqdPq7erVz/XuCuFVJyoGqEcNwrg5%2BBCaKL%2BJP/%2BNUeMEYLpVP6S8FeI0o19Vc4o0oBwTZqoe9u0cK99RFrcCFk8oL5fbT40QDzYfoss7pY3eEsvOV/uYD5ByRuO%2BXtD0zbMZYBxH%2BKw91w8RyBH4g2urZybP18%2B3ssGsz/w3%2Bg3lJAzgsQ7xcbgxRVG89tzshT3/3VYIolhpT%2BTguNUSiauNBOiYY90Bpuz76nO9cKLwcDVv%2BJj0OB26ir0oGmA235N2fKkL6JwIOO/BD8UjkuSZ9pAWZ0SfwvtBQxswlI0BvJSkBoOlWzDdRIy2NTp8S6kudd0PIWhqpLgHYrhAq%2BfY9TxgzLVfbGbIc0Ufa%2BnCFK9OcV1yNgYd1RetdyM%2BGUJkQJTV%2BntpgpkeZC1SYuDqUYZXSD2zIKRS%2BS%2BOG25ixqc1J30CSJxvA%3D%3D&ph=ddf94e0b5b0d&phv=1,,営業,,,,,,,,,,,,,,,訪問看護,,,,,,,,,,,,,,,,,
516658,社会福祉法人康済会,,,,,,019-687-6560,,,,SOUND（介護）,,https://www.uguisu.or.jp/,,020-0771,岩手県滝沢市大釜竹鼻163-14　,,,,2023-11-23 22:51:32 +0900,2024-10-19 17:21:52 +0900,,介護福祉士、ヘルパー／障害者支援施設うぐいすの郷,正社員/アルバイト・パート,https://xn--pckua2a7gp15o89zb.com/jb/54b7e2bfe87b42e7d2b9d57c5eb52604,,介護,,,,,,,,,,,,,,,訪問看護,,,,,,,,,,,27500,一般社団法人日本料飲外国人雇用協会,末日,tanaka@jfbfe.or.jp,,,
519230,セントケア静岡株式会社,,,,,,054-202-8660,,,,コンシェルテック（営業）,,https://care-net.biz/22/saint.shizuoka/,,422-8067,静岡県静岡市駿河区南町6-16パレ・ルネッサンス203号,,,,2023-12-03 21:33:14 +0900,2024-10-26 21:25:02 +0900,,福祉用具専門相談員／資格取得支援あり／セントケアりまいん静岡／営業職／福祉用具レンタル・販売,正社員,https://xn--pckua2a7gp15o89zb.com/jb/126710fd2cc731ec985299a6fbf1ee45,,営業,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,,,,,,,
519838,セントケア和歌山株式会社,,,,,,073-448-2811,,,,コンシェルテック（営業）,,https://care-net.biz/30/saint-care.w/,,641-0012,和歌山県和歌山市紀三井寺840番地の39 メゾン山水I103,,,,2023-12-04 22:56:23 +0900,2024-10-26 21:25:03 +0900,,社会保険完備の職場で介護職／ヘルパー,正社員,https://xn--pckua2a7gp15o89zb.com/jb/18db5bc19bfe16cfeb189865dbd28ca7,,営業,,,,,,,,,,,,,,,訪問看護,,,,,,,,,,,,,,,,,
519904,セントケア岡山株式会社,,,,,,086-264-1653,,,,コンシェルテック（営業）,,http://care-net.biz/33/okayama/,,702-8036,岡山県岡山市南区三浜町1丁目1-20,,,,2023-12-04 22:56:58 +0900,2024-10-26 21:25:03 +0900,,管理者／施設長／ホーム長介護福祉士訪問入浴事業所常勤高収入・高時給も目指せます!,正社員,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=l70b3540d96119e0f5ffa57633788de9f&p=t%2BAK7k0GmMUr0ZRss/MBm52llcc2I4WEkOQetI4dY7NvLhwctQaIImH5H2HnnAUXwlu/rzLE5TMswdGK/mIUNmidAgfHqBQoe/89nqap1keXgQpmVeie3DV/H%2B6LEV/Z5l41Kt7SxUlG04bICOpBihuO%2BXtD0zbMZYBxH%2BKw91w8RyBH4g2urZybP18%2B3ssGsz/w3%2Bg3lJAzgsQ7xcbgxQcz0X1NEn13ADZj1sPd766WOnGiNE8%2BeZZsmrqxemNK76nO9cKLwcDVv%2BJj0OB26gTYPnBroUtNXh6dg3jr7IvwSWhcDjwdb4PgIgusTuh8vGnmKytqU/Yblz/uBao9YLMjxoyyVmSUZHM4d3AU8KrbBFUq3ZPgIlmq7pRYZUSSMdWhpr2PmqFD3vht9Hbny/mXqVxoRUqyeXz/XkpuNvzkNWsDfZV02m4hfwQsFPOlPYJ9NbRVBFYnHuoqRGNNkA%3D%3D&ph=d31e0890b190&phv=1,,営業,,,,,,,,,,,,,,,訪問看護,,,,,,,,,,,,,,,,,
521035,プライマルケア船橋,,,,,,047-468-8983,,,,フコックス（介護）,,https://1st-kaigo.jp/company/office/office12/,,274-0063,千葉県船橋市習志野台4丁目71-10　ベルスクエア習志野台1階101号室,,,,2023-12-07 03:13:39 +0900,2023-12-07 03:13:39 +0900,,介護職・ヘルパー／経験者歓迎／昇給・昇格あり／主婦・主夫歓迎／ブランクOK／交通費支給,正社員,https://xn--pckua2a7gp15o89zb.com/jbn/7366d18fe1c5ba832d7fa1fcf664a98d,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,,,,,,,
521042,SOMPOケア株式会社SOMPOケア八千代,,古賀浩,,,,047-481-4360,,,,フコックス（介護）,,https://www.sompocare.com/,,276-0042,千葉県八千代市ゆりのき台1-11-2,,,,2023-12-07 03:13:41 +0900,2023-12-07 03:13:41 +0900,,ケアマネジャー／SOMPOケア八千代／居宅介護支援／土日休み／駅チカ,正社員,https://xn--pckua2a7gp15o89zb.com/jb/e00f8f6e79de4c9fcf9897447b8a3e28,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,,,,,,,
521397,芝ケアステーション,,,,,,048-263-5224,,,,グローバル（介護）,,https://minnanofukushi.com/,,333-0866,埼玉県川口市芝2-13-23,,,,2023-12-07 16:58:30 +0900,2024-10-26 21:25:04 +0900,,介護職・ヘルパー,正社員,https://xn--pckua2a7gp15o89zb.com/jb/e3b4d18e98a250e36784e43a34bfdda9,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,,,,,,,
529229,社会医療法人中山会,,砂川　正勝,,,,028-622-1991,,,,フコックス（介護）,,,,320-0811,栃木県宇都宮市大通り1丁目3番16号,,,,2023-12-14 22:13:34 +0900,2023-12-14 22:13:34 +0900,,介護職／未経験可／週払い可／介護付き有料老人ホームでの介護士,正社員,https://xn--pckua2a7gp15o89zb.com/jb/6690e0c8063353908d20baaee52d50f6,,介護,,,,,,,,,,,,,,,訪問看護,,,,,,,,,,,,,,,,,
529334,合同会社とるて,,星野真梨子,,,,0276-56-9801,,,,フコックス（介護）,,http://www.torute.net/index.html,,373-0063,群馬県太田市烏山下町485-7,,,,2023-12-14 22:14:09 +0900,2023-12-14 22:14:09 +0900,,介護支援専門員居宅介護支援事業所／居宅介護支援事業所,正社員,https://xn--pckua2a7gp15o89zb.com/jb/f5670ab1633e19395cc1c1c5f382e19e,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,,,,,,,
529507,SOMPOケア株式会社SOMPOケア足利,,,,,,0284-44-6091,,,,G&G（介護）,,https://www.sompocare.com/service/zaitaku/kaigo/Z000381,,326‒0801,栃木県足利市有楽町841番地3岩崎ﾋﾞﾙ 2F,,,,2023-12-14 22:17:36 +0900,2023-12-14 22:17:36 +0900,,介護職員介護福祉士デイサービス事業所常勤研修体制はばっちり!,正社員,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=l5044617c645f6493fa454e1fca32d42f&p=t%2BAK7k0GmMUr0ZRss/MBmxIvpfB3E%2BH0J%2BFYKfsX1gXZUrmP%2Bcv/yIrNYcTQT4YCVog%2Bdz8CVPYP2sJDeRGDtWidAgfHqBQoe/89nqap1kcJYaRgz1LbJG8KvUthOICP4u0SBYg8X4zJShpLpHFV2TLrwJmqtAY27NjFfvV9JKegArTztmWE%2BUmPSdyvee7owyEUIw0LjPmy%2BvqzeMdYtPG64LpW%2BDsQJxTk/h02uhIjPhevb886MV6LnLkGQTqaM1JSbUo2o39WSWUJ4NS9trpOgiaCd9tLRO69HuJ8ymu/ipbFOOOQaCLBgWOJIaOAu9rUNIi7LDvYRfSe3mNAy%2BrFHedhU/FTHB6pGiFACKCIzD4h6qAFbg3zj921sRW1rrgZLwje/aboX2h5Zqu%2BGDU5itULHeHdLqyIiR8u7vNbFq%2BRg0MImjfeyGF1T/5TS%2BS%2BOG25ixqc1J30CSJxvA%3D%3D&ph=bd08b1972b40&phv=1,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,,,,,,,
529595,ケアパートナー株式会社宇都宮・ヘルパーステーション,,,,,,028-651-1970,,,,G&G（介護）,,https://www.care-partner.com/place/utsunomiya-helper-station/,,321-0933,栃木県宇都宮市簗瀬町 2563-5,,,,2023-12-14 22:18:07 +0900,2023-12-14 22:18:07 +0900,,生活支援員実務者研修居宅介護常勤働きながら資格取得が目指せる!20代・30代が活躍できる,正社員,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=lb8c6c4a3a8435463fece1ab61ee871d0&p=t%2BAK7k0GmMUr0ZRss/MBm/81sbqd/UiGi5Qo633WXMSEqP9kw4lg/KP41RaFrMRvygbc3Wxm%2Bfr5N1MjEjP1Yml87zyrCIlpVFiNOq8N%2BM7jDRsP%2BmZASpzMvJZHudtKoftjdNyTVdLGR2pfgAM6JLjDbgKRX3aJBUKeioCL1rmRdMFeNupzviu4HD%2Bt5p2mZPPWAwzxIkDsI4wxyTGNnEuy%2BDhSAfPz%2BZb4Y6EamYrmzSXZC/qdEhba72s%2BcLvxB2cem2qmqFDrMTJ%2BYhnGw4JTo6WqNpeJUnN%2BaZSyDM3X/LK3OydH1PLZIObxZHCgvGnmKytqU/Yblz/uBao9YLMjxoyyVmSUZHM4d3AU8Krckr1tp4l9iP5N1XQiaaZXtnW0VI8vvnXUzc/jo00GfDrR3rmuemSYLrDOIqRlomRTC0v1EuZ6lQf6R%2BE2480xltii4f7BJKmGvlYFwTOHSA%3D%3D&ph=2fd43ba64827&phv=1,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,,,,,,,
530627,医療法人社団庄和会,,渡邊　真司,,,,048-746-3122,,,,フコックス（介護）,,http://www.showa-central-hosp.or.jp/,,344-0111,埼玉県春日部市上金崎28番地,,,,2023-12-17 16:12:31 +0900,2023-12-17 16:12:31 +0900,,介護職・ヘルパー,正社員,https://xn--pckua2a7gp15o89zb.com/jb/d1620348cba43199f42e68e11bf87ca5,,介護,,,,,,,,,,,,,,,訪問看護,,,,,,,,,,,,,,,,,
530660,オービックジャパン株式会社,,大城　篤,,,,043-497-2301,,,,フコックス（介護）,,http://www.total-clean.jp/,,266-0026,千葉県千葉市緑区古市場町425-2,,,,2023-12-17 16:12:42 +0900,2023-12-17 16:12:42 +0900,,介護職員／日曜休み／定員15名のデイサービス／月給25万円以上も可能,正社員,https://xn--pckua2a7gp15o89zb.com/jbn/1236bda12b6344436e5709b2ccf028c6,,介護,,,,,,,,,,,,,,,訪問看護,,,,,,,,,,,,,,,,,
533302,医療法人山角会,,山角　博,,,,055-252-2219,,,,フコックス（介護）,,http://www.yamazumikai.jp/,,400-0007,山梨県甲府市美咲1-6-10,,,,2023-12-20 00:39:14 +0900,2023-12-20 00:39:14 +0900,,介護職・ヘルパー,正社員,https://xn--pckua2a7gp15o89zb.com/jb/8d9dbde0c1eb6e985510b273448130e1,,介護,,,,,,,,,,,,,,,訪問看護,,,,,,,,,,,,,,,,,
538518,合同会社カムイ,,増田茂博,,,,054-363-3738,,,,G&G（介護）,,,,422-8036,静岡市駿河区敷地2丁目23-11,,,,2023-12-25 01:42:53 +0900,2023-12-25 01:42:53 +0900,,介護職・ヘルパー,正社員,https://xn--pckua2a7gp15o89zb.com/jb/cea05a1a79a794507cd4ed7e3bbf8086,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,,,,,,,
538527,株式会社シエント,,藤井真也,,,,0573-22-9525,,,,G&G（介護）,ciento@ciento100ena.co.jp,http://www.ciento100ena.co.jp,53,509-7201,岐阜県恵那市大井町2220番地1,,,,2023-12-25 01:43:03 +0900,2023-12-25 01:43:03 +0900,,小規模多機能で準職員の介護職員,正社員,https://xn--pckua2a7gp15o89zb.com/jb/4c60f887086ca2ca7b07a00528f3b40d,,介護,,,,,,,,,,,,,,,訪問看護,,,,,,,,,,,,,,,,,
547589,つくも介護ステーション,,蒲池　美貴子,,,,092-407-2657,,,,グローバルイノベーション,,https://www.tsukumo-kaigo.com/,16,814-0022,福岡県福岡市早良区原６丁目７-１８-１０３,,,,2023-12-27 18:33:00 +0900,2024-10-19 17:22:24 +0900,,介護職員／研修制度が充実／アットホームで働きやすい環境です／介護付き有料老人ホーム／276713,正社員,https://xn--pckua2a7gp15o89zb.com/jbn/6a729f8fa3280e331fb21539a9a96acb,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,30000,協同組合グローバルイノベーション,10日,tokumaru.junichi@globa-ca.com,,,
548797,​​一般社団法人慈徳会,,若松　英一,,,,050-3631-1004,,,,コンシェルテック（営業）,,https://www.jitokukai.com/,,,熊本県阿蘇市三久保578番地4号,,,,2024-01-04 02:29:49 +0900,2024-10-26 21:25:35 +0900,,社会保険完備の職場で看護師／准看護師,正社員,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=le1341451ff6b9692ba0b5e235c2dc5a7&p=t%2BAK7k0GmMUr0ZRss/MBm7Q25WGY9rsjkxJFXejCFyt0pGGxbnkRAgHJ9KB9ed0RaGC%2BoILtfffMUniTS/GfB419Vc4o0oBwTZqoe9u0cK%2B957%2BEy4GudkDrVFaSZrCxfoss7pY3eEsvOV/uYD5ByRuO%2BXtD0zbMZYBxH%2BKw91w8RyBH4g2urZybP18%2B3ssGsz/w3%2Bg3lJAzgsQ7xcbgxWzqQGWOiu81PlSUISm4JR3o9pesPgkzAI89QoF0/zu676nO9cKLwcDVv%2BJj0OB26oyyrDwahSekzzUfL41cXeTfWotevrxGgM1TohPxVgY6MgDm%2BqAXCKya13trRip00h5uHRO0TbfwydznYzzj6mjPYlrrXA0RgrWzbO%2BT8kOA%2BLs6Uw2ETRGbVXcgNcOnZTF3fs%2B7dOYrmwHHYZuUAogsmkxnVochnJEBWXh9MevMjYsfKuhq3i8QVDwhdTZwCVI/euSanzToTGuVBdnH9CNAHv5Mfu9KiSjlRLI5Tzwm&ph=9cb35b81a011&phv=1,,営業,,,,,,,,,,,,,,,訪問看護,,,,,,,,,,,,,,,,,
549070,株式会社SENSE,,,,,,052-800-2313,,,,グローバル（介護）,,https://minnanofukushi.com/,,468-0051,愛知県名古屋市天白区植田三丁目505番地2F,,,,2024-01-04 02:35:28 +0900,2024-10-26 21:25:35 +0900,,介護福祉士／介護施設,正社員,https://xn--pckua2a7gp15o89zb.com/jb/776d2babe64eeafaa06d1709cdd94cfa,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,,,,,,,
549828,株式会社　やさしい手甲府,,,,,,0551-42-1213,,,,SOUND（介護）,,https://www.yasashiite.com/,,408-0114,山梨県北杜市須玉町藤田799-1,,,,2024-01-05 00:46:53 +0900,2024-10-19 17:22:32 +0900,,生活相談員／デイサービス,正社員,https://xn--pckua2a7gp15o89zb.com/jb/c4ff263ece102e89dc15aff466732a06,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,27500,一般社団法人日本料飲外国人雇用協会,末日,tanaka@jfbfe.or.jp,,,
553426,,,後藤雅子,,,,092‐804‐3852,,,,グローバルイノベーション,,,,811-1102,福岡県福岡市早良区東入部8-17-6,,,,2024-01-17 12:06:23 +0900,2024-10-19 17:22:39 +0900,,介護職員／賞与4ヶ月／宮若市の特養で介護職員の正社員求人／特別養護老人ホーム／215543,正社員,https://xn--pckua2a7gp15o89zb.com/jbn/33fcaff33a399267d0bfb15316954a47,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,30000,協同組合グローバルイノベーション,10日,tokumaru.junichi@globa-ca.com,,,
555604,株式会社唯愛国際,,近藤 寧,,,,03-6416-8968,,,,ケアリンク（介護）,,https://jp.indeed.com/company/%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E5%94%AF%E6%84%9B%E5%9B%BD%E9%9A%9B/jobs/%E7%A6%8F%E7%A5%89%E6%97%85%E8%A1%8C-%E4%BC%81%E7%94%BB-%E3%83%97%E3%83%A9%E3%83%B3%E3%83%8A%E3%83%BC%E5%85%BC%E8%A8%AA%E5%95%8F%E4%BB%8B%E8%AD%B7-988e11c2b3a59d2e?fccid=b30150fdd86513c4&vjs=3,12,,東京都新宿区住吉町2番15号 萩野ビル1F,,,,2024-01-23 11:01:19 +0900,2024-01-23 11:01:19 +0900,,,162-0065,https://www.yoa.co.jp/,,介護,,,,,,,,,,,,,,,訪問看護,,,,,,,,,,,,,,,,,
556833,株式会社木下の介護,,佐久間大介,,,,03-5908-1310,,,,ファクトリーラボ（食品）,,https://www.kinoshita-kaigo.co.jp/,,163-1308,東京都新宿区西新宿6-5-1,,,,2024-01-24 23:14:46 +0900,2024-11-03 18:39:51 +0900,,福祉施設での厨房長候補,正社員/契約社員,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=l5b8db7b6dcaf4fd7edec24dd53027ad2&p=t%2BAK7k0GmMUr0ZRss/MBm%2BlJi%2B/VlnpckpOEa6oHWkBPb7vbLjY40mLPPQFTgt/vKpHqLHQ%2BGopzr79ru2toBFYtZ3Bbe2u8p1GqFeRxtPO1jGymH7xla/hM5mueLc3Ifoss7pY3eEsvOV/uYD5ByRuO%2BXtD0zbMZYBxH%2BKw91zgBXzqorrNddwtn7EtVPRuYtAS8Bnv2kSYtCouhZF1sQfo0qgCi9JA8eZmW9FySE4qZs%2B%2Bku7P8EKCOOBF%2BUxMFOYOwewO9X7TDwKP7UzpGomrxjc16/LUDeE%2BmChyeK94mw9f2AAmStNRfB664ut3ekJfGEU3Epl/6axHmgZq8WpL8iyz1r9IsxNvzhkzFbf5ouS9gKG97qx9lzn22SkR6Gz%2B1uEE2XE8Dvq1vP/qaqLCoKE%2B9ZGT6eBwfSoqTzucR8fUg9lDvIWZrINi8PSO&ph=8965f3e68a66&phv=1,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,,,,,,,
557511,株式会社　アグリーライフ,,谷口徹,,,,093-967-0077,,,,グローバルイノベーション,,,,802-0061,福岡県北九州市小倉北区三郎丸3丁目６番17号,,,,2024-01-28 13:25:16 +0900,2024-10-19 17:22:47 +0900,,介護職・ヘルパー,,https://jp.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DQtaN6Oy3pGbN1x4hNKWgUUDgk3ezKpfdoUTilE2VAN58XRhXSGT7wBu2wuZUOdVl-sMFbs_Ex4eDW78_QD3qK7SI1pdnvgwzZsIiox84vpnl2p1lXyAfEUqQjSqwdurxAFxfOZCcDizsVNqJcmlwI-oMZ1WVVIEgnIdcL5LOCWtLRl-c-MzpvZHBEF-TfNxA8y1mkw0Gs_QfHja6ik8sud9vMd3XMEqdgRdzIYQBJej4rcq9JmRw0akNI9rvc6TBlbvvUkhl29-hHpn9WKKEg7UKRuOx2J3bClLC8yIwr4gY_GTTgjhJ3GZ9wsJrwwnA2frfYeUi-CuuWFloVXSu-pH9fDn2h8FACKFgak51B38hYf6YpCQCAISSkI4cvms542uSJUvBwXvMn_PylvpYxw8Ax8U-6zaJ_UFS_vIuCkIakqpmNvakAzIS-MT0JTZUGVvvvKzujaq2YA1Uan1SyXHOxUOOOJcdBhB0HtB9sS3sdWsNrHMuIShiGEbiJwB0SgD9DMpi3d-IwGipWXQjNmxCyHIL5xQtn7TQzkK6p1SFmMVzMaD7sT5Ji815CDVv1_dGgXyrTbzozFkx9yvEKkh3aw56Cmbf-JeX2cBu-B9loLZVxCaujyoAuaop-cKJZ5d1zp8ZIFcP6VwrHJZISLix0uvz8dkebsBiPDH9sb7wxTLCVPAMwADJBEa9riZU0eFkN5ZUZM9JsqThQZy11&xkcb=SoDg-_M3MrKv6kxYLR0rbzkdCdPP&p=32&fvj=0&vjs=3,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,30000,協同組合グローバルイノベーション,10日,tokumaru.junichi@globa-ca.com,,,
557526,株式会社グローバルケア,,,,,,094-952-7152,,,,グローバルイノベーション,,,,807-1312,福岡県鞍手郡鞍手町大字中山631番地2,,,,2024-01-28 13:25:22 +0900,2024-10-19 17:22:47 +0900,,訪問介護のヘルパー【実務経験必須】2701,藤井裕美,https://jp.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ADvkvTHIZtJ1g5htmpOF69aJ9KqiK0-fj3_0m87ReGVhGGrNfxaAG5B6Y7WvTeJdw2zEXnLy_T1vvG_9LeYBZZTX5W775WFYRhPcgz0_12x3JIucvNQyMh9qkV5z03gPxpfH3MLeq8ENXvB1H9wurnLiFK5Juxj5jGTyAzeXyXabRRzE1fet-PqZge_noqJw03Ig4DR2xfubrHFeLkvsUL1cqclnVgKyv_GC-nEEeteOIK5_s9KpWLr0Hv3yB4sb2hsbuUPbbtOxrsUNmYmnWv7TI6D2lpxwEoZIzBrUZgUNxyzQ5Yp3ZI6wH1-6x9uBMswGA0w1wFh-HweoHwncNajmMUMys5Y1E2hFvFw8CauuPXUDpcBNmYa_0j7av_hbnD1zOo-xUjSpK0_96g_hOOr0TRErPkKBQtrzpJ8okjlNq4WYIImae-_FzwHK-GRQj220zHPfM2f2YXsJEvHylOnNlHihGnYdNnDjqLbZtjWwpr7vRNJthff79WV6W-Yqqh9XNhVptXC9BK9apHRr2pK005qhDuVHptEHD0wus-gC0lU6b30aBtdox7bL2_Dx9k3AsvCGh79CkXX7NpB0PjZTVhz1gwoD0SMH8YwPaZBs8w2wkRaikV6jlYgx9G-kKkyJhBw5MRgamiBUPwi4P4a7Rr-hx5ku_QoG_s9YymX_lSDnaDs4xK&xkcb=SoDD-_M3MrKSzJQJXB0nbzkdCdPP&p=44&fvj=1&vjs=3,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,30000,協同組合グローバルイノベーション,10日,tokumaru.junichi@globa-ca.com,,,
557829,有限会社ひまわりケアサービス,,稲葉尚之,,,,028-650-4555,,,,G&G（介護）,,,,,栃木県宇都宮市宇都宮市錦2-5-2,,,,2024-01-30 23:54:53 +0900,2024-01-30 23:54:53 +0900,,介護職員／日勤のみ&残業ほぼなしで月給20万から／宇都宮市で介護士求人,正社員,https://xn--pckua2a7gp15o89zb.com/jbn/f00ab17d74420af3b90312cc6069d256,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,,,,,,,
